Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,Relative Strength Short Term,Short Term Percentile,10D_RS,10D_RS_Percentile,1M_RS,1M_RS_Percentile,3M_RS,3M_RS_Percentile,6M_RS,6M_RS_Percentile,Price,5D_ReturnPct,10D_ReturnPct,20D_ReturnPct,50D_ReturnPct,200D_ReturnPct,200D_ReturnPct_Percentile,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,Volume,VolumeVsAvgVol30,MA5,PriceVsMA5Pct,MA10,PriceVsMA10Pct,MA21,PriceVsMA21Pct,MA50,PriceVsMA50Pct,ATR14Pct,LoDDistATR,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
845,PAMT,Industrials,Trucking,NASDAQ,125.77,84.8,122.24,90.87,136.57,89.26,112.45,79.45,65.51,16.69,86.14,37.52,14.75,8.86,-5.27,5.73,61.73,29.39,74.8,283780865.34460545,20943237.0,0.0207,-10.61,61983,2.95,14.54,1.44,14.58,1.17,14.25,3.51,12.01,22.81,7.47,54.47,24158,21019,17151,-0.087
846,RPRX,Healthcare,Biotechnology,NASDAQ,125.65,84.79,105.26,65.84,124.53,85.42,120.55,83.51,132.57,84.87,108.18,76.02,56.23,6.17,1.7,3.21,15.97,56.41,85.84,23475796142.010437,443274104.0,0.026500002,-0.48,6973580,1.62,54.82,2.57,54.41,3.34,54.75,2.7,52.56,6.98,2.7,107.49,4246718,4296906,3971527,0.11
847,WST,Healthcare,Medical Instruments & Supplies,NYSE,125.61,84.77,114.75,85.33,119.3,82.73,112.28,79.32,98.13,49.45,95.87,60.79,350.85,6.98,6.21,9.03,31.75,39.55,80.34,23168879642.6474,70647595.0,0.038399998,4.17,663756,0.89,340.78,2.95,334.53,4.88,327.72,7.06,312.81,12.16,2.32,99.92,872335,748501,871497,0.21
848,LUNR,Industrials,Aerospace & Defense,NASDAQ,125.6,84.75,66.35,3.28,218.08,96.71,331.22,98.34,162.7,92.61,145.94,90.81,19.79,-13.39,-35.41,-56.7,-17.13,135.32,94.65,3666335321.8576984,160452309.0,0.2653,-57.67,14055733,0.86,20.11,-1.59,22.19,-10.82,28.59,-30.78,29.35,-32.57,12.63,51.21,14161743,16398177,14799860,1.987
849,DIN,Consumer Cyclical,Restaurants,NYSE,125.53,84.73,119.65,89.48,111.46,77.55,100.54,69.35,97.19,47.01,115.79,81.4,36.86,8.52,7.99,18.74,33.93,63.75,87.55,433325576.0643959,12685175.0,0.19629999,-7.11,420210,1.0,34.2,7.78,33.68,9.44,32.1,14.83,30.11,22.42,4.5,178.04,402801,419490,436878,0.048
850,XOMA,Healthcare,Biotechnology,NASDAQ,125.5,84.72,106.75,69.95,125.93,86.13,128.7,86.25,116.75,76.47,88.23,41.13,42.15,0.62,0.84,1.08,5.03,14.66,63.46,740562491.5897522,17678742.0,0.1252,-1.54,253898,2.21,42.09,0.14,41.96,0.45,41.9,0.6,41.37,1.89,1.02,15.15,132119,114849,229221,-0.226
851,TILE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,125.49,84.7,122.25,90.9,105.19,71.47,95.87,62.45,97.98,48.97,107.65,75.44,35.74,9.77,14.11,19.65,31.87,32.56,76.63,1890309691.2480469,58056192.0,0.1028,1.79,1601471,2.59,34.05,4.96,32.85,8.8,31.35,14.0,29.49,21.19,3.24,71.6,709387,618039,591701,0.113
852,NTRA,Healthcare,Diagnostics & Research,NASDAQ,125.47,84.68,125.27,92.36,102.9,68.87,96.46,63.5,110.2,70.74,129.44,87.19,261.91,13.18,19.47,22.42,26.41,48.5,83.68,33141472073.090393,143215382.0,0.025999999,2.16,3403535,2.1,249.24,5.08,235.32,11.3,225.87,15.96,212.4,23.31,5.01,36.91,2006843,1620711,1590588,0.388
853,RDZN,Technology,Software - Application,NASDAQ,125.46,84.67,100.25,49.89,124.31,85.37,130.53,86.82,93.67,41.67,179.39,94.96,1.6,-3.61,-0.62,-14.44,33.33,62.11,87.17,140106556.9027946,84401542.0,0.0127,-37.5,5997855,8.57,1.51,5.96,1.54,3.9,1.67,-4.19,1.68,-4.76,9.42,96.25,1217125,699725,768593,0.188
854,CLS,Technology,Electronic Components,NYSE,125.35,84.65,95.28,30.48,151.75,92.27,143.1,90.17,165.89,93.1,217.13,96.9,337.53,-9.4,-12.53,-3.84,-11.63,38.29,79.86,42833229609.36969,114973107.0,0.031400003,-28.8,1423900,0.66,357.84,-5.68,372.07,-9.28,386.59,-12.69,385.06,-12.34,7.22,4.07,1777410,2141550,2259370,0.528
855,CPA,Industrials,Airlines,NYSE,125.31,84.63,121.31,90.25,112.36,78.41,101.57,70.5,102.97,61.57,107.33,75.15,157.19,4.07,13.01,11.92,31.84,42.95,81.77,6162350164.477844,40799460.0,0.0542,0.5,216844,0.53,155.2,1.28,149.97,4.81,142.74,10.12,130.76,20.21,3.95,35.26,377924,409588,389576,0.17
856,POWW,Industrials,Aerospace & Defense,NASDAQ,125.3,84.62,115.06,85.9,98.81,63.19,99.56,68.27,131.06,84.33,112.51,79.24,2.34,9.35,15.84,11.96,10.9,62.5,87.35,250997877.3840766,117288722.0,0.0272,4.93,2620284,3.35,2.27,3.08,2.14,9.35,2.08,12.5,2.05,14.15,5.6,118.26,1527208,782592,680921,0.532
857,SENEA,Consumer Defensive,Packaged Foods,NASDAQ,125.27,84.6,114.93,85.73,112.23,78.3,105.59,74.3,142.57,88.42,99.17,66.3,170.38,9.32,14.19,17.07,9.21,54.64,85.35,1056202037.0637817,6777042.0,0.0328,-6.09,200031,1.18,164.48,3.59,164.23,3.74,154.03,10.61,145.28,17.28,5.82,66.86,213083,169914,145726,0.139
858,KFFB,Financial Services,Banks - Regional,NASDAQ,125.24,84.58,113.08,83.29,112.45,78.49,106.43,74.94,119.4,78.7,126.37,86.15,5.25,2.94,9.6,15.13,9.83,59.57,86.67,41242250.828790665,8086716.0,0.0047999998,2.94,12581,5.05,4.95,6.06,4.88,7.58,4.78,9.83,4.59,14.38,2.87,179.15,4398,2492,2807,0.353
859,ADUR,Industrials,Pollution & Treatment Controls,NASDAQ,125.19,84.57,111.69,81.27,121.91,84.3,136.62,88.67,116.31,76.03,114.27,80.52,15.21,0.6,0.73,-9.84,39.54,17.45,65.97,529021383.43591976,34988187.0,5.15,-16.38,599568,1.03,14.52,4.75,14.6,4.18,15.29,-0.52,14.1,7.87,8.98,60.75,516736,579775,483381,
860,PUBM,Technology,Software - Application,NASDAQ,125.15,84.55,123.13,91.41,111.42,77.5,109.93,77.64,85.29,31.84,77.19,25.94,12.65,11.95,12.24,10.58,30.55,48.82,83.79,524809581.35836124,46443325.0,0.0685,-8.86,1863365,2.85,11.78,7.39,11.59,9.15,11.58,9.24,10.64,18.89,4.09,222.04,616676,652852,686835,-0.02
861,BOTJ,Financial Services,Banks - Regional,NASDAQ,125.1,84.53,104.54,63.84,127.72,86.65,117.36,82.26,127.53,83.1,110.39,77.35,24.51,-0.16,-1.13,7.22,10.29,61.59,87.07,111538968.98370743,4543339.0,0.0025,-17.72,18994,1.04,24.49,0.08,24.47,0.16,23.96,2.3,23.39,4.79,3.21,13.97,22079,18196,15539,0.182
862,TD,Financial Services,Banks - Diversified,NYSE,125.09,84.52,109.31,76.58,123.25,84.92,119.35,82.99,117.3,76.83,126.53,86.18,119.62,0.28,2.9,5.54,15.03,60.03,86.79,197073165302.49786,1652051000.0,3.76,-0.54,1077306,0.49,119.6,0.02,118.87,0.63,116.12,3.01,111.03,7.74,1.49,26.08,2161770,2180556,2012262,-0.315
863,MCRI,Consumer Cyclical,Resorts & Casinos,NASDAQ,125.07,84.5,113.33,83.67,116.46,81.18,110.09,77.8,102.14,60.23,97.43,63.5,133.87,2.46,4.87,11.1,37.0,32.28,76.5,2319151825.560669,17749516.0,0.0179,0.72,396544,2.22,130.58,2.52,129.67,3.24,125.97,6.27,119.39,12.13,2.76,83.0,238984,178488,173926,0.089
864,RELY,Technology,Software - Infrastructure,NASDAQ,125.02,84.48,115.0,85.77,99.25,63.88,102.59,71.52,94.27,42.41,64.16,15.75,22.37,6.02,19.05,11.85,18.61,10.47,59.62,4442838847.222677,210561079.0,0.0717,-10.23,6932385,1.54,21.32,4.92,20.72,7.96,20.01,11.79,21.13,5.87,3.93,76.15,5278718,4489022,5146257,0.252
865,LLY,Healthcare,Drug Manufacturers - General,NYSE,125.0,84.47,113.1,83.36,114.71,79.97,108.24,76.36,102.17,60.32,120.43,83.89,1208.12,9.97,4.06,7.22,33.72,61.74,87.12,979640308493.1531,891741406.0,0.011,2.15,7701171,2.35,1132.45,6.68,1125.76,7.32,1122.02,7.67,1030.62,17.22,3.15,208.26,3441797,3282159,3384353,0.555
866,IX,Financial Services,Financial Conglomerates,NYSE,124.92,84.45,103.88,61.82,126.51,86.34,120.08,83.32,116.06,75.89,115.26,81.1,38.28,-4.66,-1.11,-1.09,20.0,44.78,82.41,44040127946.72104,1096889820.0,0.0007,-5.48,205923,0.64,38.93,-1.67,39.09,-2.07,38.92,-1.64,36.42,5.11,2.13,57.67,267682,321870,306108,0.28
867,AVAL,Financial Services,Banks - Regional,NYSE,124.9,84.43,106.25,68.78,134.79,88.7,114.17,80.66,132.67,84.96,131.1,87.83,5.08,-11.65,-5.58,8.64,6.26,53.96,85.09,6826249281.0,1187173788.0,0.0036000002,-12.41,132420,0.35,5.2,-2.31,5.38,-5.58,5.16,-1.55,4.74,7.17,6.18,25.5,447562,380500,312824,0.19
868,MAKO,Basic Materials,Gold,NASDAQ,124.86,84.41,100.35,50.21,121.67,84.11,139.53,89.26,138.7,87.09,144.69,90.59,7.47,-7.89,1.77,-12.94,-5.2,60.99,86.98,710149257.1070642,87564647.0,0.23,-16.91,80316,0.41,7.58,-1.45,7.81,-4.35,7.85,-4.84,7.92,-5.68,6.36,35.79,169891,195967,186738,1.158
869,TENX,Healthcare,Biotechnology,NASDAQ,124.81,84.4,111.62,81.09,110.08,76.56,122.16,84.16,195.16,95.7,151.21,91.61,13.44,12.0,25.26,14.97,-4.07,124.0,94.17,318301908.0,26525159.0,0.030199999,-26.88,4212109,4.52,13.03,3.15,12.34,8.91,11.67,15.17,12.32,9.09,6.23,72.91,1478010,931400,834194,
870,INM,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,124.79,84.38,149.17,97.22,116.9,81.47,112.61,79.65,38.83,5.75,38.41,6.23,1.54,3.36,-2.53,-8.33,116.29,-31.56,23.24,4937953.901605368,3314063.0,0.040700004,-72.0,70924,0.02,1.52,1.32,1.51,1.99,1.54,0.0,1.17,31.62,5.06,64.16,32162,3386597,2042244,
871,VLO,Energy,Oil & Gas Refining & Marketing,NYSE,124.78,84.36,103.03,59.37,128.41,86.86,128.43,86.11,160.96,92.27,108.78,76.42,259.37,9.76,1.47,5.93,10.89,63.04,87.48,70165217292.76694,296932782.0,0.036,-2.35,8333191,2.59,248.86,4.22,247.04,4.99,251.08,3.3,246.02,5.43,3.83,74.14,3970419,3222689,3168833,0.066
872,CCXIU,Financial Services,Shell Companies,NASDAQ,124.77,84.35,139.21,96.14,88.29,41.32,86.42,40.79,97.92,48.84,89.6,45.02,14.52,39.62,40.83,41.66,41.66,,,,,0.13,28.95,150492,4.49,12.25,18.53,11.3,28.5,10.77,34.82,10.48,38.55,3.4,363.14,95939,33539,25007,
873,RMR,Real Estate,Real Estate Services,NASDAQ,124.75,84.32,108.17,73.63,120.54,83.46,118.12,82.51,101.86,59.68,85.15,35.98,20.89,2.15,-0.14,2.4,29.64,34.96,78.25,349559654.49121475,17093381.0,0.0887,-2.61,380484,2.62,20.71,0.87,20.67,1.06,20.51,1.85,19.38,7.79,2.38,68.26,160158,145499,173913,-0.009
874,KOP,Basic Materials,Specialty Chemicals,NYSE,124.75,84.32,107.57,72.13,111.83,77.93,108.88,76.92,132.72,84.99,82.94,33.02,45.12,3.18,8.67,9.51,20.45,58.41,86.34,841007742.1763687,19231826.0,0.0729,-2.76,119686,0.65,44.2,2.08,44.07,2.38,42.8,5.42,41.41,8.96,3.13,78.52,192758,185039,179401,-0.003
875,AZZ,Industrials,Specialty Business Services,NYSE,124.67,84.29,109.45,76.9,118.0,82.01,106.22,74.86,122.34,80.65,104.27,72.18,156.64,-0.34,4.32,11.77,17.07,38.55,79.98,4718011797.391724,30016618.0,0.0304,-0.53,180877,0.7,156.12,0.33,154.63,1.3,146.56,6.88,143.62,9.07,4.15,3.54,317337,257499,245223,0.094
876,PAYS,Technology,Software - Infrastructure,NASDAQ,124.67,84.29,128.64,93.72,136.54,89.23,145.64,90.76,133.09,85.14,110.01,77.16,8.17,10.41,22.12,13.63,40.86,50.74,84.32,413702725.53159,55905773.0,0.0327,-8.0,2668114,4.08,7.67,6.52,7.41,10.26,7.21,13.31,6.73,21.4,4.7,127.51,694621,654480,743366,0.508
877,R,Industrials,Rental & Leasing Services,NYSE,124.62,84.26,105.87,67.72,138.15,89.57,116.18,81.77,115.48,75.35,104.42,72.33,260.93,-0.93,-6.92,4.87,23.54,42.46,81.62,10190053221.739014,38691018.0,0.0382,-8.2,425620,1.06,263.66,-1.04,268.0,-2.64,265.74,-1.81,249.2,4.71,3.27,48.74,441802,401357,434948,-0.002
878,TSAT,Technology,Communication Equipment,NASDAQ,124.59,84.25,84.84,13.38,166.28,93.7,214.3,95.92,140.77,87.81,115.79,81.4,42.13,-7.63,-15.94,-28.0,-10.34,99.95,92.56,694133855.848877,15218896.0,0.0572,-28.74,178125,0.59,42.97,-1.95,44.8,-5.96,47.15,-10.65,49.42,-14.75,10.02,31.52,272972,304150,270840,-0.254
879,GCO,Consumer Cyclical,Apparel Retail,NYSE,124.56,84.23,99.82,48.18,148.33,91.67,111.77,78.89,117.37,76.95,83.54,33.81,36.18,1.43,-15.31,-0.55,7.84,14.2,62.98,396185706.572525,11106973.0,0.0892,-17.02,135681,0.65,35.17,2.87,36.37,-0.52,37.74,-4.13,35.95,0.64,6.56,92.31,223118,210346,205365,0.028
880,SWBI,Industrials,Aerospace & Defense,NASDAQ,124.54,84.21,101.41,54.03,115.05,80.22,137.68,88.89,151.56,90.49,96.59,62.04,15.23,-5.29,3.96,0.07,2.77,79.34,90.2,719211250.0275955,44727068.0,0.0356,-13.27,1500856,1.68,16.03,-4.99,15.3,-0.46,15.1,0.86,15.08,0.99,6.62,38.7,1537165,891715,706445,0.267
881,TDUP,Consumer Cyclical,Internet Retail,NASDAQ,124.52,84.2,157.1,97.74,80.59,30.36,63.05,15.06,61.91,14.57,157.81,92.78,6.93,15.31,39.72,45.28,63.44,-35.41,21.19,775535513.9951057,129040846.0,0.22129999,-43.57,4093788,2.06,6.45,7.44,5.91,17.26,5.31,30.51,4.78,44.98,5.34,85.08,2170338,1986389,2322343,0.146
882,PHVS,Healthcare,Biotechnology,NASDAQ,124.5,84.17,109.22,76.35,125.79,86.06,111.33,78.66,131.33,84.43,123.31,85.1,34.01,3.69,5.62,13.9,16.71,42.06,81.35,2292054959.486,69879726.0,0.0123000005,-1.16,504292,1.47,33.36,1.95,32.67,4.1,31.65,7.46,30.5,11.51,4.75,66.82,297289,343043,358563,
883,PGNY,Healthcare,Healthcare Plans,NASDAQ,124.5,84.17,121.37,90.33,109.75,76.26,106.6,75.11,70.98,20.46,112.21,79.03,28.51,9.32,11.15,10.98,63.94,24.12,70.98,2042908203.6237144,78332370.0,0.090900004,-0.83,1558735,1.03,27.14,5.05,26.82,6.3,26.21,8.78,23.18,22.99,2.83,156.18,1515563,1507197,1567188,0.014
884,BLMN,Consumer Cyclical,Restaurants,NASDAQ,124.46,84.15,118.54,88.81,109.67,76.12,106.47,74.99,75.14,23.21,68.94,18.89,8.97,11.29,11.29,7.81,36.95,29.81,75.03,690051189.1451845,85614287.0,0.0986,-16.17,4405867,1.96,8.55,4.91,8.21,9.26,7.94,12.97,7.48,19.92,5.54,110.26,2415916,2252138,2538997,0.01
885,FC,Consumer Defensive,Education & Training Services,NYSE,124.45,84.13,114.65,85.22,143.82,90.89,128.9,86.35,76.35,24.06,66.54,17.21,24.84,3.98,0.16,3.41,6.84,32.2,76.39,269298680.2798462,11272444.0,0.092,-2.59,85828,1.11,23.77,4.5,23.72,4.72,23.88,4.02,22.89,8.52,5.14,85.37,97552,77387,76926,0.001
886,NVMI,Technology,Semiconductor Equipment & Materials,NASDAQ,124.44,84.1,93.58,27.18,151.75,92.27,145.11,90.61,154.69,91.14,127.28,86.5,488.58,-15.08,-12.69,-3.44,-5.58,76.24,89.75,18298402407.25824,31806161.0,0.055999998,-20.68,797729,1.63,531.15,-8.01,552.48,-11.57,531.18,-8.02,520.38,-6.11,8.6,11.41,536532,488394,423922,0.103
887,DXPE,Industrials,Industrial Distribution,NASDAQ,124.44,84.1,105.48,66.52,134.96,88.76,115.63,81.54,135.16,85.84,99.63,66.97,163.36,-5.95,-2.44,9.69,7.65,36.2,78.98,2693117679.1347656,15505312.0,0.0414,-11.17,397864,2.45,166.56,-1.92,167.46,-2.45,161.49,1.16,159.2,2.61,4.33,39.87,201366,162458,190361,0.095
888,SHMD,Industrials,Specialty Industrial Machinery,NASDAQ,124.35,84.08,91.22,22.37,136.39,89.19,153.1,91.82,135.27,85.91,212.03,96.7,5.72,-12.54,0.0,-17.22,-1.55,157.66,95.52,425006645.5609913,64985726.0,0.0616,-46.29,409146,0.33,6.08,-5.92,6.15,-6.99,6.05,-5.45,6.25,-8.48,11.28,41.86,1171864,1254978,1194104,-0.375
889,SSRM,Basic Materials,Gold,NASDAQ,124.31,84.05,103.65,61.21,112.28,78.36,128.69,86.23,178.39,94.49,154.32,92.29,29.38,-5.07,11.63,-2.55,-5.71,38.85,80.08,6421848805.753124,207491071.0,0.025999999,-19.55,9540930,3.13,29.23,0.51,29.69,-1.04,28.87,1.77,30.13,-2.49,6.19,33.55,4200353,3049387,3053218,0.837
890,BWMX,Consumer Cyclical,Specialty Retail,NYSE,124.31,84.05,101.62,54.76,128.87,87.12,119.53,83.1,142.82,88.49,129.68,87.24,17.86,0.22,-1.49,3.42,-0.64,35.58,78.57,663686643.0340576,37243920.0,0.0101,-9.75,38693,0.6,17.53,1.88,17.68,1.02,17.89,-0.17,17.29,3.3,3.93,74.07,42919,64163,81027,0.003
891,IRM,Real Estate,REIT - Specialty,NYSE,124.25,84.02,109.77,77.54,113.22,78.93,114.3,80.7,112.73,73.35,76.52,25.23,132.44,3.61,6.53,5.14,17.43,41.67,81.24,38032580517.01396,297524681.0,0.033299997,-1.23,1985518,1.39,131.8,0.49,129.31,2.42,127.36,3.99,124.64,6.26,2.88,77.21,1754721,1430283,1616216,0.216
892,AIN,Consumer Cyclical,Textile Manufacturing,NYSE,124.25,84.02,118.89,88.97,111.24,77.36,97.45,64.9,88.9,35.59,73.44,22.24,76.29,7.33,7.53,18.47,35.24,28.39,74.17,2015470821.959488,28354963.0,0.0219,4.51,333050,1.36,73.13,4.32,71.91,6.09,69.19,10.26,63.43,20.27,3.28,106.94,252785,244225,247561,0.078
893,CPRX,Healthcare,Biotechnology,NASDAQ,124.22,83.99,104.95,64.94,120.66,83.54,118.2,82.56,108.88,69.51,96.04,61.11,31.5,0.38,0.41,0.67,21.86,57.5,86.19,3841532185.721243,122419767.0,0.0829,-3.26,3664263,1.73,31.42,0.25,31.4,0.32,31.34,0.51,30.28,4.03,0.15,196.88,2076476,2112075,2515075,0.056
894,CMBT,Energy,Oil & Gas Midstream,NYSE,124.19,83.98,98.08,38.26,132.83,88.2,127.93,85.95,132.78,85.0,89.36,44.33,14.1,-2.22,-5.62,-5.34,12.14,50.85,84.35,4184248091.1181965,290169769.0,0.010199999,-20.43,1493760,0.88,15.07,-6.44,15.05,-6.31,14.93,-5.56,14.36,-1.81,4.38,26.71,1286176,1705062,1607301,1.211
895,TRST,Financial Services,Banks - Regional,NASDAQ,124.18,83.96,108.06,73.26,122.06,84.33,115.14,81.3,119.94,79.2,111.39,78.26,54.66,4.63,-0.42,7.2,19.2,43.03,81.8,912884155.97089,17474811.0,0.0484,-1.69,256379,1.92,53.84,1.52,53.42,2.32,52.9,3.33,49.94,9.45,2.24,56.0,167007,133735,114435,0.079
896,BBAR,Financial Services,Banks - Regional,NYSE,124.14,83.94,111.68,81.23,132.38,88.08,101.59,70.54,109.78,70.38,132.09,88.2,19.23,-12.19,-4.69,9.21,18.54,109.96,93.3,4472783498.789885,204236693.0,0.0482,-14.42,384008,0.48,19.72,-2.48,20.35,-5.5,19.2,0.16,16.84,14.19,5.93,34.19,835310,797776,716342,0.008
897,NAUT,Healthcare,Biotechnology,NASDAQ,124.12,83.92,73.7,5.04,166.56,93.75,181.43,94.51,361.0,98.55,185.22,95.28,2.0,-12.28,-12.47,-23.08,-38.46,198.51,96.54,289739785.7642448,127078855.0,0.012200001,-53.6,7464924,11.3,2.25,-11.11,2.24,-10.71,2.38,-15.97,2.57,-22.18,7.86,82.73,1111552,660700,528350,
898,AESI,Energy,Oil & Gas Equipment & Services,NYSE,124.12,83.92,100.77,51.83,117.45,81.76,145.13,90.62,109.82,70.42,62.35,14.92,17.0,4.94,3.22,-0.12,29.08,62.37,87.29,2023470556.095398,124905584.0,0.2116,-15.55,2039360,0.75,16.46,3.28,16.45,3.34,16.83,1.01,17.25,-1.45,4.77,89.93,2162406,2731222,3774017,-0.108
899,FRST,Financial Services,Banks - Regional,NASDAQ,124.08,83.89,113.54,83.98,118.42,82.3,110.16,77.9,116.65,76.36,113.96,80.23,16.65,7.77,7.91,15.63,18.82,55.51,85.63,382728507.67510223,24772072.0,0.0155,4.78,1767327,6.61,15.84,5.11,15.64,6.46,15.23,9.32,14.65,13.65,2.33,173.06,362342,267314,281514,-0.227
900,ANDE,Consumer Defensive,Food Distribution,NASDAQ,124.04,83.88,98.18,38.57,125.76,86.05,128.63,86.21,158.95,91.88,118.33,82.7,71.08,-0.2,0.62,-0.48,0.64,79.93,90.34,2425329909.8898926,34054056.0,0.033099998,-13.43,717038,2.32,70.91,0.24,70.55,0.75,71.53,-0.63,72.66,-2.17,3.22,38.65,342833,308557,331756,-0.012
901,NSIT,Technology,Electronics & Computer Distribution,NASDAQ,124.02,83.86,126.11,92.86,100.36,65.75,90.63,52.88,61.08,14.13,58.04,12.83,119.49,10.19,8.06,15.58,59.02,-5.72,39.81,3275312833.2200317,30203917.0,0.0637,-19.58,1136545,2.23,112.66,6.06,110.98,7.67,111.53,7.14,94.18,26.87,4.27,138.08,504924,510324,559500,0.012
902,TEN,Energy,Oil & Gas Midstream,NYSE,123.93,83.84,92.95,25.87,132.92,88.22,131.67,87.22,191.33,95.45,102.37,70.37,36.72,-4.1,-1.05,-3.39,-5.41,63.71,87.54,1153585946.4526443,30127603.0,0.0135,-19.91,320550,0.97,38.88,-5.56,38.67,-5.04,37.91,-3.14,40.06,-8.34,4.63,48.21,338325,330198,315175,0.284
903,BMA,Financial Services,Banks - Regional,NYSE,123.9,83.83,109.31,76.58,134.55,88.64,104.67,73.46,113.03,73.55,135.04,88.91,91.44,-10.07,-6.6,4.75,12.69,113.8,93.58,6501320589.912643,63939030.0,0.0252,-13.86,165030,0.53,92.55,-1.2,95.84,-4.59,91.98,-0.59,81.65,11.99,5.44,38.19,294353,310514,319306,-0.996
904,TXMD,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,123.84,83.81,104.74,64.37,102.04,67.78,112.1,79.19,162.04,92.54,144.42,90.48,2.11,8.21,15.93,0.0,0.96,95.37,92.16,22570006.45190859,11574362.0,0.0061000003,-28.47,50895,0.98,2.03,3.94,2.11,0.0,2.05,2.93,2.06,2.43,7.89,60.09,65329,51713,40265,0.842
905,BZH,Consumer Cyclical,Residential Construction,NYSE,123.83,83.79,118.13,88.54,108.66,75.2,91.27,54.25,86.96,33.54,76.44,25.14,29.2,7.95,5.61,16.01,33.82,15.83,64.42,739379945.3959465,27333825.0,0.1019,3.07,359467,0.7,27.48,6.26,27.28,7.04,26.71,9.32,23.98,21.77,3.98,139.4,395226,515135,640789,-0.275
906,ASPN,Industrials,Building Products & Equipment,NYSE,123.8,83.78,109.26,76.46,115.89,80.73,137.23,88.81,76.24,23.97,34.85,5.28,5.63,-10.92,-1.57,-11.62,69.07,-15.47,32.62,523785517.1868577,82877453.0,0.1012,-42.43,1929729,1.27,5.86,-3.92,5.95,-5.38,5.94,-5.22,5.12,9.96,6.85,76.51,1556502,1524617,1709858,-0.519
907,VCEL,Healthcare,Biotechnology,NASDAQ,123.78,83.75,131.16,94.53,95.3,57.73,77.36,27.72,83.39,29.94,81.27,30.66,46.23,15.29,19.86,35.02,30.7,42.07,81.38,2047835864.876068,51068228.0,0.12810001,6.11,2336171,3.51,42.34,9.19,40.51,14.12,37.88,22.04,36.05,28.24,3.71,193.93,864647,665965,666637,0.301
908,GLSI,Healthcare,Biotechnology,NASDAQ,123.78,83.75,78.08,7.47,147.89,91.53,189.62,94.81,191.04,95.43,166.27,93.65,19.8,-15.31,-14.03,-31.7,-23.58,80.0,90.36,343176490.7215576,14678208.0,0.1984,-41.94,275230,1.81,21.29,-7.0,22.52,-12.08,23.45,-15.57,24.33,-18.62,9.86,96.78,150273,151831,145820,
909,STOK,Healthcare,Biotechnology,NASDAQ,123.76,83.72,101.64,54.85,112.77,78.59,134.11,87.98,217.33,96.76,227.25,97.25,32.0,3.23,8.99,1.23,-9.96,44.99,82.48,1930731305.0,62281655.0,0.1875,-20.44,2784394,3.82,30.97,3.33,30.51,4.88,30.12,6.24,31.65,1.11,4.84,103.89,1082719,729486,636657,-0.961
910,HYPR,Healthcare,Medical Devices,NASDAQ,123.76,83.72,103.13,59.67,116.28,81.07,145.33,90.66,121.32,80.17,90.41,47.53,1.47,-8.12,3.52,-8.12,13.95,15.75,64.37,158832539.96678925,99270336.0,0.0198,-33.78,10896746,9.6,1.52,-3.29,1.47,0.0,1.47,0.0,1.5,-2.0,8.41,16.18,2340564,1134711,1000266,0.826
911,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,123.71,83.69,121.86,90.7,116.0,80.87,94.85,60.85,102.11,60.19,110.42,77.4,145.1,3.02,7.01,21.44,25.62,25.87,72.31,19931729660.096893,141520379.0,0.1279,2.32,1776077,0.73,140.32,3.41,137.92,5.21,130.5,11.19,120.28,20.64,4.54,64.71,1535937,2430019,2087523,0.156
912,PTHS,Healthcare,Biotechnology,NYSE ARCA,123.61,83.67,108.24,73.86,114.62,79.92,114.89,81.06,103.84,62.87,176.75,94.71,29.03,0.1,1.08,12.52,26.22,-8.05,38.03,100793705.0,3475645.0,0.0222,-46.53,13635,0.64,29.15,-0.41,28.38,2.29,27.37,6.07,26.19,10.84,4.36,41.5,26123,21397,21258,
913,BMO,Financial Services,Banks - Diversified,NYSE,123.61,83.67,111.86,81.61,117.39,81.69,112.05,79.12,113.15,73.67,107.84,75.72,175.1,2.51,5.1,8.19,18.08,39.55,80.34,119645171987.58453,700416619.0,5.11,1.1,584782,0.84,173.77,0.77,171.58,2.05,167.63,4.46,159.21,9.98,1.65,58.2,740778,693539,799579,0.158
914,RBC,Industrials,Tools & Accessories,NYSE,123.6,83.63,105.14,65.46,119.9,82.97,109.21,77.23,134.85,85.69,117.81,82.48,630.36,-1.38,3.77,9.09,7.39,68.15,88.4,20220688533.91571,31635359.0,0.013099999,-1.51,333654,1.12,639.47,-1.42,630.39,-0.0,606.18,3.99,597.36,5.52,3.19,39.31,289925,299141,260073,0.183
915,RMT,Financial Services,Asset Management,NYSE,123.6,83.63,106.16,68.47,121.78,84.19,119.45,83.05,117.87,77.36,103.0,71.07,14.12,-0.7,2.1,2.44,11.53,47.56,83.38,760464582.9003057,53478521.0,0.0008,-1.26,202890,1.45,14.11,0.07,14.08,0.28,13.9,1.58,13.47,4.83,2.3,30.77,168779,139619,133661,-0.194
